Storm type,Date_Time,Year,Latitude,Longitude,State,TYPE2
hail,30/12/1996 2:15,1996,-30.97,151.34,NSW,hail
hail,31/12/1996 6:30,1996,-28.77,153.53,NSW,hail
hail,7/01/1997 2:00,1997,-35.45,149.67,NSW,hail
hail,7/01/1997 2:00,1997,-35.25,149.45,NSW,hail
hail,2/03/1997 5:35,1997,-32.59,149.58,NSW,hail
hail,2/03/1997 6:35,1997,-32.37,149.95,NSW,hail
hail,2/03/1997 7:00,1997,-32.94,151.14,NSW,hail
hail,23/03/1997 7:00,1997,-34.18,150.62,NSW,hail
hail,30/03/1997 6:00,1997,-31.88,152.36,NSW,hail
hail,30/03/1997 6:30,1997,-29.84,152.37,NSW,hail
hail,24/04/1997 8:30,1997,-33.3,151.6,NSW,hail
hail,24/04/1997 16:00,1997,-32.8,151.9,NSW,hail
hail,5/09/1997 1:45,1997,-31.95,151.79,NSW,hail
hail,20/09/1997 3:00,1997,-33.73,151.01,NSW,hail
hail,20/09/1997 3:45,1997,-30,150.8,NSW,hail
hail,20/09/1997 6:19,1997,-29.68,152.93,NSW,hail
hail,12/11/1997 4:30,1997,-31.88,152.36,NSW,hail
hail,12/11/1997 4:35,1997,-33.46,150.99,NSW,hail
hail,12/11/1997 5:45,1997,-33.09,151.63,NSW,hail
hail,12/11/1997 5:50,1997,-33.15,151.53,NSW,hail
hail,12/11/1997 6:02,1997,-33.11,151.65,NSW,hail
hail,12/11/1997 8:15,1997,-29.68,152.93,NSW,hail
hail,15/11/1997 7:49,1997,-33.18,151.48,NSW,hail
hail,15/11/1997 7:50,1997,-33.15,151.53,NSW,hail
hail,15/11/1997 8:15,1997,-33.13,151.65,NSW,hail
hail,16/11/1997 2:30,1997,-29.68,152.93,NSW,hail
hail,27/11/1997 5:05,1997,-30.43,152.33,NSW,hail
hail,30/11/1997 5:00,1997,-28.81,153.26,NSW,hail
hail,30/11/1997 5:30,1997,-28.86,153.57,NSW,hail
hail,19/12/1997 4:00,1997,-33.64,151.29,NSW,hail
hail,19/12/1997 4:20,1997,-32.59,149.58,NSW,hail
hail,19/12/1997 6:00,1997,-31.09,150.77,NSW,hail
hail,19/12/1997 7:30,1997,-30.12,149.32,NSW,hail
hail,19/12/1997 7:30,1997,-30.8,151.43,NSW,hail
hail,21/12/1997 4:10,1997,-32.23,148.69,NSW,hail
hail,22/12/1997 4:40,1997,-29.83,152.88,NSW,hail
hail,22/12/1997 6:49,1997,-31.43,152.92,NSW,hail
hail,26/12/1997 5:00,1997,-33.41,151.36,NSW,hail
hail,26/12/1997 6:12,1997,-32.72,151.53,NSW,hail
hail,26/12/1997 8:45,1997,-32.67,152.18,NSW,hail
hail,27/12/1997 6:00,1997,-28.98,148.99,NSW,hail
hail,30/12/1997 8:00,1997,-29.62,149.38,NSW,hail
hail,3/01/1998 4:20,1998,-30.93,151.72,NSW,hail
hail,5/01/1998 4:15,1998,-31.57,147.27,NSW,hail
hail,19/01/1998 6:00,1998,-33.72,149.78,NSW,hail
hail,20/01/1998 5:50,1998,-33.43,149.56,NSW,hail
hail,20/01/1998 6:20,1998,-34.3,150.58,NSW,hail
hail,20/01/1998 6:50,1998,-33.95,150.93,NSW,hail
hail,21/01/1998 7:10,1998,-32.51,148.97,NSW,hail
hail,25/01/1998 7:35,1998,-35.72,150.18,NSW,hail
hail,31/01/1998 7:00,1998,-31.95,151.79,NSW,hail
hail,1/02/1998 5:35,1998,-33.63,150.28,NSW,hail
hail,12/02/1998 2:30,1998,-31.4,152.08,NSW,hail
hail,12/02/1998 4:35,1998,-30.8,151.43,NSW,hail
hail,15/02/1998 4:15,1998,-33.8,150.9,NSW,hail
hail,15/02/1998 12:42,1998,-32.72,151.53,NSW,hail
hail,1/03/1998 8:00,1998,-30.3,150.82,NSW,hail
hail,22/08/1998 10:30,1998,-33.52,151.2,NSW,hail
hail,26/10/1998 7:15,1998,-32.95,151.62,NSW,hail
hail,27/10/1998 0:10,1998,-32.53,152.3,NSW,hail
hail,7/11/1998 11:45,1998,-33.86,151.27,NSW,hail
hail,13/11/1998 6:17,1998,-32.72,151.53,NSW,hail
hail,13/11/1998 6:35,1998,-32.73,151.63,NSW,hail
hail,13/11/1998 9:15,1998,-34.02,151.02,NSW,hail
hail,17/11/1998 9:00,1998,-29.45,150.78,NSW,hail
hail,17/11/1998 18:00,1998,-30,150.8,NSW,hail
hail,23/11/1998 3:20,1998,-31.32,151.13,NSW,hail
hail,23/11/1998 4:00,1998,-32,152.47,NSW,hail
hail,23/11/1998 4:25,1998,-31.95,151.79,NSW,hail
hail,24/11/1998 1:30,1998,-31.06,152.83,NSW,hail
hail,24/11/1998 1:45,1998,-30.95,152.75,NSW,hail
hail,30/11/1998 2:30,1998,-29.5,153.1,NSW,hail
hail,30/11/1998 5:15,1998,-27.96,151.67,NSW,hail
hail,30/11/1998 6:00,1998,-28.76,152.45,NSW,hail
hail,8/12/1998 2:30,1998,-30.32,151.65,NSW,hail
hail,8/12/1998 3:20,1998,-31.27,151.08,NSW,hail
hail,14/12/1998 3:50,1998,-33.7,150.57,NSW,hail
hail,14/12/1998 4:40,1998,-33.78,151.04,NSW,hail
hail,14/12/1998 5:50,1998,-33.43,151.34,NSW,hail
hail,15/12/1998 2:55,1998,-31.07,149.03,NSW,hail
hail,18/12/1998 7:20,1998,-28.86,153.57,NSW,hail
hail,24/01/1999 5:00,1999,-32.08,150.37,NSW,hail
hail,28/01/1999 12:00,1999,-34.52,144.98,NSW,hail
hail,29/01/1999 7:30,1999,-27.96,151.67,NSW,hail
hail,30/01/1999 4:10,1999,-29.68,152.93,NSW,hail
hail,30/01/1999 5:00,1999,-30.99,151.59,NSW,hail
hail,30/01/1999 5:20,1999,-30.91,150.86,NSW,hail
hail,30/01/1999 5:55,1999,-33.41,149.59,NSW,hail
hail,30/01/1999 7:40,1999,-29.03,147.45,NSW,hail
hail,31/01/1999 6:30,1999,-30.2,148.76,NSW,hail
hail,2/02/1999 4:15,1999,-29.5,153.1,NSW,hail
hail,4/03/1999 7:15,1999,-32.37,149.95,NSW,hail
hail,4/03/1999 7:30,1999,-36.8,149.7,NSW,hail
hail,12/03/1999 7:30,1999,-33.72,150.33,NSW,hail
hail,13/03/1999 6:00,1999,-34.68,150.85,NSW,hail
hail,13/03/1999 6:20,1999,-33.39,148.01,NSW,hail
hail,14/03/1999 4:30,1999,-32,150.85,NSW,hail
hail,14/03/1999 6:40,1999,-33.03,151.61,NSW,hail
hail,14/04/1999 7:20,1999,-34.7,150.79,NSW,hail
hail,14/04/1999 7:30,1999,-34.58,150.87,NSW,hail
hail,14/04/1999 10:00,1999,-33.94,151.17,NSW,hail
hail,14/04/1999 11:00,1999,-33.53,151.37,NSW,hail
hail,14/04/1999 14:10,1999,-32.92,151.79,NSW,hail
hail,21/04/1999 3:25,1999,-33.07,151.28,NSW,hail
hail,21/04/1999 4:00,1999,-32.78,151.73,NSW,hail
hail,21/04/1999 4:15,1999,-32.67,152.18,NSW,hail
hail,21/04/1999 8:00,1999,-31.89,152.55,NSW,hail
hail,21/04/1999 8:20,1999,-31.19,152.98,NSW,hail
hail,21/06/1999 18:50,1999,-33.95,151.24,NSW,hail
hail,22/06/1999 6:30,1999,-33.27,151.27,NSW,hail
hail,13/08/1999 6:45,1999,-35.82,150.22,NSW,hail
hail,28/08/1999 4:55,1999,-28.62,153,NSW,hail
hail,2/09/1999 5:00,1999,-34.71,146.51,NSW,hail
hail,10/09/1999 8:00,1999,-28.6,153.38,NSW,hail
hail,18/09/1999 8:15,1999,-32.37,149.95,NSW,hail
hail,22/09/1999 4:41,1999,-34.35,150.26,NSW,hail
hail,22/09/1999 6:05,1999,-34.85,150.62,NSW,hail
hail,22/09/1999 7:12,1999,-34.06,150.86,NSW,hail
hail,22/09/1999 9:00,1999,-33.8,151.2,NSW,hail
hail,22/09/1999 10:00,1999,-33.79,151.12,NSW,hail
hail,22/09/1999 10:45,1999,-33.63,151.32,NSW,hail
hail,25/09/1999 8:15,1999,-32.2,149.5,NSW,hail
hail,10/10/1999 6:40,1999,-35.63,145.57,NSW,hail
hail,10/10/1999 7:30,1999,-34.95,145.72,NSW,hail
hail,14/10/1999 6:00,1999,-29.62,149.38,NSW,hail
hail,14/10/1999 6:00,1999,-30.12,149.32,NSW,hail
hail,14/10/1999 13:35,1999,-31.23,149.83,NSW,hail
hail,18/10/1999 6:30,1999,-33.33,148.98,NSW,hail
hail,23/10/1999 3:50,1999,-31.81,149.12,NSW,hail
hail,24/10/1999 1:50,1999,-31.89,152.55,NSW,hail
hail,24/10/1999 2:25,1999,-31.63,152.7,NSW,hail
hail,24/10/1999 4:10,1999,-29.42,153.28,NSW,hail
hail,24/10/1999 4:35,1999,-29.4,153.34,NSW,hail
hail,15/11/1999 7:15,1999,-30.8,151.43,NSW,hail
hail,16/11/1999 7:20,1999,-32.57,151.16,NSW,hail
hail,7/12/1999 8:00,1999,-34.4572,149.469,NSW,hail
hail,10/12/1999 4:10,1999,-28.53,153.55,NSW,hail
hail,23/12/1999 13:15,1999,-31.57,152.24,NSW,hail
hail,30/12/1999 7:35,1999,-34.38,137.68,NSW,hail
hail,30/12/1999 8:25,1999,-30.91,150.86,NSW,hail
hail,30/12/1999 10:15,1999,-31.88,152.35,NSW,hail
hail,30/12/1999 14:50,1999,-30.31,153.11,NSW,hail
hail,31/12/1999 9:00,1999,-28.72,153.36,NSW,hail
hail,1/01/2000 7:00,2000,-30.52,151.67,NSW,hail
hail,2/01/2000 4:30,2000,-29.7,151.69,NSW,hail
hail,4/01/2000 6:30,2000,-31.63,152.3,NSW,hail
hail,4/01/2000 6:30,2000,-31.57,152.24,NSW,hail
hail,5/01/2000 4:00,2000,-28.86,153.57,NSW,hail
hail,17/01/2000 7:30,2000,-29.78,151.11,NSW,hail
hail,19/01/2000 8:45,2000,-31.95,151.79,NSW,hail
hail,5/03/2000 3:00,2000,-33.72,150.3,NSW,hail
hail,3/04/2000 12:00,2000,-33,148,NSW,hail
hail,21/04/2000 6:20,2000,-35.35,150.47,NSW,hail
hail,28/08/2000 3:20,2000,-31.65,152.8,NSW,hail
hail,28/08/2000 3:30,2000,-31.65,152.78,NSW,hail
hail,26/09/2000 10:20,2000,-32.59,149.58,NSW,hail
hail,26/10/2000 9:35,2000,-28.29,153.36,NSW,hail
hail,2/11/2000 6:25,2000,-31.03,151.07,NSW,hail
hail,3/11/2000 2:30,2000,-34.77,150.68,NSW,hail
hail,3/11/2000 3:45,2000,-34.11,150.59,NSW,hail
hail,3/11/2000 5:00,2000,-33.52,150.59,NSW,hail
hail,3/11/2000 5:15,2000,-34.068,150.823,NSW,hail
hail,3/11/2000 5:30,2000,-33.923,150.985,NSW,hail
hail,3/11/2000 5:50,2000,-33.932,150.918,NSW,hail
hail,3/11/2000 5:50,2000,-33.965,150.968,NSW,hail
hail,3/11/2000 5:50,2000,-33.948,150.935,NSW,hail
hail,3/11/2000 6:05,2000,-33.865,150.901,NSW,hail
hail,3/11/2000 6:20,2000,-33.84,150.985,NSW,hail
hail,3/11/2000 6:30,2000,-33.185,150.935,NSW,hail
hail,3/11/2000 6:35,2000,-33.787,150.976,NSW,hail
hail,3/11/2000 6:41,2000,-33.807,150.968,NSW,hail
hail,3/11/2000 6:55,2000,-33.185,151.001,NSW,hail
hail,3/11/2000 6:55,2000,-33.732,151.135,NSW,hail
hail,3/11/2000 7:00,2000,-33.79,151.085,NSW,hail
hail,3/11/2000 7:00,2000,-33.732,151.01,NSW,hail
hail,3/11/2000 11:30,2000,-29.62,149.38,NSW,hail
hail,4/11/2000 1:30,2000,-30.34,152.71,NSW,hail
hail,4/11/2000 4:00,2000,-31.36,152.28,NSW,hail
hail,5/11/2000 3:40,2000,-31.06,152.83,NSW,hail
hail,5/11/2000 4:30,2000,-30.2,153.12,NSW,hail
hail,5/11/2000 5:40,2000,-28.55,153.29,NSW,hail
hail,5/11/2000 6:25,2000,-28.4,153.3,NSW,hail
hail,26/11/2000 8:10,2000,-34.26,150.51,NSW,hail
hail,26/11/2000 9:20,2000,-33.54,150.52,NSW,hail
hail,29/11/2000 6:00,2000,-37.05,148.99,NSW,hail
hail,29/11/2000 6:20,2000,-36.32,149.83,NSW,hail
hail,29/11/2000 6:25,2000,-30.73,151.53,NSW,hail
hail,29/11/2000 7:20,2000,-30.99,150.26,NSW,hail
hail,30/11/2000 1:45,2000,-33.39,148.01,NSW,hail
hail,30/11/2000 5:40,2000,-33.55,151.27,NSW,hail
hail,1/12/2000 3:30,2000,-29.68,152.93,NSW,hail
hail,1/12/2000 3:50,2000,-33.8984,150.9346,NSW,hail
hail,1/12/2000 6:30,2000,-34.06,150.86,NSW,hail
hail,6/12/2000 3:35,2000,-32.97,150.66,NSW,hail
hail,6/12/2000 4:20,2000,-33.43,149.56,NSW,hail
hail,7/12/2000 3:40,2000,-29.83,152.88,NSW,hail
hail,7/12/2000 4:20,2000,-29.98,152.73,NSW,hail
hail,7/12/2000 4:45,2000,-32.57,151.16,NSW,hail
hail,7/12/2000 9:25,2000,-33.81,151.02,NSW,hail
hail,8/12/2000 5:06,2000,-29.68,152.93,NSW,hail
hail,8/12/2000 6:30,2000,-28.87,153.47,NSW,hail
hail,12/12/2000 15:00,2000,-33.32,149.08,NSW,hail
hail,13/12/2000 2:25,2000,-33.52,150.5,NSW,hail
hail,13/12/2000 5:25,2000,-33.72,150.7,NSW,hail
hail,5/01/2001 2:50,2001,-30.73,151.53,NSW,hail
hail,6/01/2001 4:15,2001,-36.49,148.58,NSW,hail
hail,6/01/2001 4:45,2001,-32.59,149.58,NSW,hail
hail,6/01/2001 7:15,2001,-32.21,148.57,NSW,hail
hail,7/01/2001 6:15,2001,-33.43,149.56,NSW,hail
hail,17/01/2001 4:45,2001,-31.95,151.79,NSW,hail
hail,17/01/2001 4:45,2001,-31.42,151.08,NSW,hail
hail,17/01/2001 7:20,2001,-28.88,153.05,NSW,hail
hail,17/01/2001 8:30,2001,-31.63,152.7,NSW,hail
hail,17/01/2001 8:55,2001,-29.68,152.93,NSW,hail
hail,17/01/2001 11:50,2001,-34.68,149.57,NSW,hail
hail,17/01/2001 12:05,2001,-33.7,151.2,NSW,hail
hail,25/01/2001 8:30,2001,-33.57,150.12,NSW,hail
hail,29/01/2001 6:00,2001,-29.74,151.74,NSW,hail
hail,21/02/2001 8:00,2001,-36.89,149.11,NSW,hail
hail,27/02/2001 5:00,2001,-35.24,147.34,NSW,hail
hail,28/02/2001 5:00,2001,-33.86,151.11,NSW,hail
hail,28/02/2001 5:20,2001,-33.8,151.19,NSW,hail
hail,2/04/2001 1:35,2001,-33.98,151.25,NSW,hail
hail,2/04/2001 1:45,2001,-33.95,151.24,NSW,hail
hail,9/04/2001 5:15,2001,-33.62,150.75,NSW,hail
hail,9/04/2001 5:32,2001,-33.56,150.8,NSW,hail
hail,20/04/2001 9:00,2001,-32.31,150.76,NSW,hail
hail,21/04/2001 6:45,2001,-32.27,150.63,NSW,hail
hail,22/04/2001 5:00,2001,-29.78,151.18,NSW,hail
hail,22/04/2001 5:00,2001,-29.78,151.15,NSW,hail
hail,22/04/2001 6:55,2001,-31.95,151.79,NSW,hail
hail,26/04/2001 4:55,2001,-28.29,153.36,NSW,hail
hail,27/04/2001 5:10,2001,-28.72,152.42,NSW,hail
hail,5/05/2001 4:20,2001,-33.12,151.5,NSW,hail
hail,6/05/2001 9:10,2001,-28.82,153.4,NSW,hail
hail,13/08/2001 2:25,2001,-33.8,151.19,NSW,hail
hail,25/08/2001 7:45,2001,-30.33,149.77,NSW,hail
hail,1/09/2001 7:45,2001,-33.27,151.42,NSW,hail
hail,1/09/2001 10:25,2001,-28.72,153.36,NSW,hail
hail,1/10/2001 11:00,2001,-36.07,146.9,NSW,hail
hail,2/10/2001 7:35,2001,-33.72,150.3,NSW,hail
hail,7/11/2001 5:30,2001,-29.37,150.92,NSW,hail
hail,11/11/2001 1:20,2001,-32.47,151.98,NSW,hail
hail,18/11/2001 2:30,2001,-33.38,150.99,NSW,hail
hail,18/11/2001 4:28,2001,-30.04,150.95,NSW,hail
hail,18/11/2001 7:30,2001,-29.95,151.61,NSW,hail
hail,19/11/2001 5:00,2001,-28.81,153.26,NSW,hail
hail,23/11/2001 21:40,2001,-31.03,150.27,NSW,hail
hail,23/11/2001 22:00,2001,-30.98,150.45,NSW,hail
hail,24/11/2001 3:05,2001,-30.65,151.5,NSW,hail
hail,24/11/2001 4:00,2001,-30.99,151.72,NSW,hail
hail,24/11/2001 4:15,2001,-32.8,149.97,NSW,hail
hail,24/11/2001 4:30,2001,-32.66,151.02,NSW,hail
hail,24/11/2001 4:45,2001,-32.64,151.42,NSW,hail
hail,24/11/2001 5:42,2001,-30.34,151.72,NSW,hail
hail,24/11/2001 5:50,2001,-31.23,150.9,NSW,hail
hail,26/11/2001 5:38,2001,-33.96,151.24,NSW,hail
hail,26/11/2001 7:05,2001,-33.88,151.2,NSW,hail
hail,30/11/2001 5:22,2001,-31.28,149.28,NSW,hail
hail,3/12/2001 4:00,2001,-33.74,151.14,NSW,hail
hail,3/12/2001 4:45,2001,-33.27,151.42,NSW,hail
hail,3/12/2001 6:00,2001,-33.09,151.63,NSW,hail
hail,3/12/2001 6:00,2001,-32.38,151.84,NSW,hail
hail,13/12/2001 6:50,2001,-32.73,151.56,NSW,hail
hail,18/12/2001 1:45,2001,-33.63,150.28,NSW,hail
hail,18/12/2001 5:55,2001,-33.63,150.28,NSW,hail
hail,18/12/2001 6:00,2001,-34.02,150.57,NSW,hail
hail,18/12/2001 7:00,2001,-36.67,149.82,NSW,hail
hail,18/12/2001 7:00,2001,-33.63,150.29,NSW,hail
hail,21/12/2001 3:30,2001,-32.67,152.17,NSW,hail
hail,21/12/2001 4:40,2001,-33.7,151.2,NSW,hail
hail,22/12/2001 5:30,2001,-33.07,151.01,NSW,hail
hail,22/12/2001 7:00,2001,-31.46,152.73,NSW,hail
hail,22/12/2001 7:30,2001,-31.43,152.92,NSW,hail
hail,22/12/2001 8:25,2001,-28.86,153.57,NSW,hail
hail,30/12/2001 1:45,2001,-30.37,152.23,NSW,hail
hail,30/12/2001 3:00,2001,-28.76,152.45,NSW,hail
hail,30/12/2001 4:00,2001,-29.68,152.93,NSW,hail
hail,30/12/2001 5:05,2001,-29.67,151.15,NSW,hail
hail,15/01/2002 10:00,2002,-34.46,149.73,NSW,hail
hail,16/01/2002 2:00,2002,-29.68,152.93,NSW,hail
hail,16/01/2002 3:53,2002,-30.52,151.67,NSW,hail
hail,16/01/2002 4:00,2002,-28.81,153.26,NSW,hail
hail,16/01/2002 5:00,2002,-28.25,153.6,NSW,hail
hail,24/01/2002 5:45,2002,-32.5,148.5,NSW,hail
hail,2/02/2002 3:30,2002,-34.59,150.61,NSW,hail
hail,2/02/2002 7:20,2002,-34.68,149.57,NSW,hail
hail,7/02/2002 4:30,2002,-28.76,152.45,NSW,hail
hail,7/02/2002 15:00,2002,-35.45,149.83,NSW,hail
hail,8/02/2002 2:50,2002,-34.38,150.3,NSW,hail
hail,8/02/2002 3:30,2002,-34.46,150.82,NSW,hail
hail,8/02/2002 3:48,2002,-33.63,151.32,NSW,hail
hail,8/02/2002 3:52,2002,-33.64,151.29,NSW,hail
hail,8/02/2002 4:40,2002,-33.82,151.07,NSW,hail
hail,8/02/2002 4:45,2002,-33.81,151.09,NSW,hail
hail,8/02/2002 5:25,2002,-33.87,151.25,NSW,hail
hail,8/02/2002 7:00,2002,-33.8,151.28,NSW,hail
hail,8/02/2002 7:00,2002,-34.8,145.85,NSW,hail
hail,8/02/2002 7:01,2002,-33.11,151.65,NSW,hail
hail,8/02/2002 7:45,2002,-30.92,153.09,NSW,hail
hail,16/02/2002 6:00,2002,-35.8,147.94,NSW,hail
hail,16/02/2002 6:50,2002,-33.92,150.92,NSW,hail
hail,16/02/2002 7:15,2002,-33.83,150.98,NSW,hail
hail,20/02/2002 6:20,2002,-35.36,145.72,NSW,hail
hail,26/02/2002 7:00,2002,-36.89,149.11,NSW,hail
hail,27/02/2002 8:02,2002,-33.6,151.1,NSW,hail
hail,26/03/2002 5:40,2002,-28.85,153.35,NSW,hail
hail,26/03/2002 6:00,2002,-28.81,153.26,NSW,hail
hail,26/03/2002 8:20,2002,-28.62,153,NSW,hail
hail,27/03/2002 5:15,2002,-30.7,150.81,NSW,hail
hail,28/03/2002 6:30,2002,-31,151.22,NSW,hail
hail,10/04/2002 5:10,2002,-33.72,150.34,NSW,hail
hail,14/04/2002 7:05,2002,-33.9,148.94,NSW,hail
hail,16/05/2002 6:17,2002,-33.92,150.99,NSW,hail
hail,28/05/2002 4:30,2002,-32.57,151.16,NSW,hail
hail,16/06/2002 4:25,2002,-35.24,148.99,NSW,hail
hail,3/08/2002 6:00,2002,-33.75,150.68,NSW,hail
hail,22/08/2002 5:00,2002,-34.21,150.79,NSW,hail
hail,23/08/2002 4:55,2002,-28.55,153.5,NSW,hail
hail,30/08/2002 5:50,2002,-30.58,152.98,NSW,hail
hail,31/08/2002 21:15,2002,-33.63,151.32,NSW,hail
hail,31/08/2002 22:10,2002,-33.91,151.24,NSW,hail
hail,1/09/2002 3:35,2002,-31.83,152.5,NSW,hail
hail,27/09/2002 5:20,2002,-30.34,151.72,NSW,hail
hail,27/09/2002 7:05,2002,-29.87,153.27,NSW,hail
hail,27/09/2002 11:30,2002,-33.53,151.32,NSW,hail
hail,13/10/2002 9:00,2002,-30.93,151.72,NSW,hail
hail,13/10/2002 9:30,2002,-32.42,152.22,NSW,hail
hail,13/11/2002 2:10,2002,-30.34,152.71,NSW,hail
hail,14/11/2002 3:45,2002,-29.74,151.74,NSW,hail
hail,14/11/2002 7:00,2002,-29.43,151.85,NSW,hail
hail,14/11/2002 8:10,2002,-32.08,150.37,NSW,hail
hail,29/11/2002 2:30,2002,-33.75,149.49,NSW,hail
hail,29/11/2002 8:52,2002,-29.84,149.32,NSW,hail
hail,30/11/2002 4:15,2002,-33.84,151.03,NSW,hail
hail,9/12/2002 3:25,2002,-31.43,152.87,NSW,hail
hail,9/12/2002 6:10,2002,-30.21,151.68,NSW,hail
hail,17/12/2002 6:00,2002,-32.37,149.95,NSW,hail
hail,17/12/2002 8:00,2002,-35.42,149.1,NSW,hail
hail,18/12/2002 5:00,2002,-35,148.6,NSW,hail
hail,20/12/2002 7:00,2002,-32.37,149.95,NSW,hail
hail,23/12/2002 7:00,2002,-30.74,151.53,NSW,hail
hail,6/01/2003 3:30,2003,-33.63,150.28,NSW,hail
hail,8/02/2003 9:30,2003,-35.12,148.67,NSW,hail
hail,9/02/2003 9:30,2003,-35.53,149.63,NSW,hail
hail,10/02/2003 2:30,2003,-34.28,150.58,NSW,hail
hail,10/02/2003 2:40,2003,-34.31,149.97,NSW,hail
hail,12/02/2003 6:50,2003,-34.28,150.58,NSW,hail
hail,13/02/2003 2:50,2003,-31.89,152.55,NSW,hail
hail,9/03/2003 3:20,2003,-33.16,150.68,NSW,hail
hail,9/03/2003 4:00,2003,-33.73,150.56,NSW,hail
hail,9/03/2003 5:50,2003,-32.64,151.42,NSW,hail
hail,9/03/2003 20:30,2003,-35.32,149.12,NSW,hail
hail,14/03/2003 7:30,2003,-35.35,149.08,NSW,hail
hail,20/03/2003 4:45,2003,-33.45,151.44,NSW,hail
hail,20/03/2003 6:10,2003,-32.78,151.73,NSW,hail
hail,20/03/2003 8:30,2003,-31.88,152.36,NSW,hail
hail,22/03/2003 8:30,2003,-28.78,152.98,NSW,hail
hail,23/03/2003 5:50,2003,-28.88,153.05,NSW,hail
hail,29/03/2003 4:50,2003,-35.3,148.22,NSW,hail
hail,30/03/2003 5:00,2003,-30.13,153.02,NSW,hail
hail,30/03/2003 5:15,2003,-31.89,152.55,NSW,hail
hail,30/03/2003 5:30,2003,-31.33,152.8,NSW,hail
hail,30/03/2003 6:00,2003,-29.68,152.93,NSW,hail
hail,30/03/2003 6:00,2003,-30.049,153.135,NSW,hail
hail,30/03/2003 6:30,2003,-28.99,153.29,NSW,hail
hail,30/03/2003 7:30,2003,-29.2,153.27,NSW,hail
hail,30/03/2003 8:30,2003,-28.68,153.52,NSW,hail
hail,12/05/2003 4:00,2003,-32.249,148.601,NSW,hail
hail,1/07/2003 7:00,2003,-34.549,146.401,NSW,hail
hail,18/08/2003 7:00,2003,-31.432,152.918,NSW,hail
hail,12/09/2003 4:30,2003,-35.55,147.98,NSW,hail
hail,12/09/2003 6:30,2003,-35.32,149.12,NSW,hail
hail,2/10/2003 2:40,2003,-31.532,150.835,NSW,hail
hail,2/10/2003 3:40,2003,-30.982,150.251,NSW,hail
hail,2/10/2003 6:00,2003,-29.532,148.568,NSW,hail
hail,5/10/2003 5:45,2003,-32.81,151.35,NSW,hail
hail,18/10/2003 5:30,2003,-34.223,150.593,NSW,hail
hail,20/10/2003 7:40,2003,-28.948,153.468,NSW,hail
hail,24/10/2003 6:50,2003,-28.906,152.722,NSW,hail
hail,25/10/2003 0:00,2003,-33.515,151.335,NSW,hail
hail,25/10/2003 3:00,2003,-31.999,149.485,NSW,hail
hail,25/10/2003 3:00,2003,-33.699,150.535,NSW,hail
hail,25/10/2003 3:00,2003,-33.697,150.568,NSW,hail
hail,25/10/2003 3:10,2003,-31.999,151.968,NSW,hail
hail,25/10/2003 3:15,2003,-33.709,150.585,NSW,hail
hail,25/10/2003 3:40,2003,-33.749,150.751,NSW,hail
hail,25/10/2003 3:45,2003,-33.715,150.751,NSW,hail
hail,25/10/2003 4:00,2003,-33.657,150.81,NSW,hail
hail,25/10/2003 4:00,2003,-33.699,150.535,NSW,hail
hail,25/10/2003 4:15,2003,-33.715,150.751,NSW,hail
hail,25/10/2003 4:27,2003,-33.729,150.954,NSW,hail
hail,25/10/2003 4:30,2003,-32.74,151.643,NSW,hail
hail,25/10/2003 4:30,2003,-33.682,150.868,NSW,hail
hail,25/10/2003 4:35,2003,-33.66,150.935,NSW,hail
hail,25/10/2003 4:45,2003,-33.687,150.99,NSW,hail
hail,25/10/2003 5:00,2003,-33.707,151.118,NSW,hail
hail,25/10/2003 5:30,2003,-33.607,151.143,NSW,hail
hail,25/10/2003 5:30,2003,-33.49,150.943,NSW,hail
hail,25/10/2003 6:15,2003,-28.906,152.722,NSW,hail
hail,25/10/2003 6:20,2003,-30.315,153.118,NSW,hail
hail,25/10/2003 13:25,2003,-33.682,150.601,NSW,hail
hail,26/10/2003 4:00,2003,-28.625,153.012,NSW,hail
hail,26/10/2003 4:05,2003,-29.632,153.035,NSW,hail
hail,26/10/2003 4:25,2003,-29.532,153.185,NSW,hail
hail,26/10/2003 4:30,2003,-29.515,153.135,NSW,hail
hail,2/11/2003 2:30,2003,-34.59,150.743,NSW,hail
hail,10/11/2003 2:45,2003,-33.699,149.868,NSW,hail
hail,16/11/2003 2:45,2003,-35.36,149.23,NSW,hail
hail,21/11/2003 0:15,2003,-34.749,146.551,NSW,hail
hail,21/11/2003 0:30,2003,-34.549,146.401,NSW,hail
hail,11/12/2003 18:55,2003,-35.215,148.035,NSW,hail
hail,12/12/2003 4:57,2003,-32.249,148.601,NSW,hail
hail,12/12/2003 7:51,2003,-30.932,148.368,NSW,hail
hail,27/12/2003 8:45,2003,-29.932,151.035,NSW,hail
hail,7/01/2004 5:15,2004,-31.982,151.585,NSW,hail
hail,21/01/2004 4:20,2004,-36.065,146.901,NSW,hail
hail,21/01/2004 8:55,2004,-35.715,150.185,NSW,hail
hail,23/01/2004 5:00,2004,-32.249,148.601,NSW,hail
hail,23/01/2004 6:00,2004,-29.782,151.118,NSW,hail
hail,23/01/2004 10:30,2004,-28.684,153.002,NSW,hail
hail,24/01/2004 3:10,2004,-31.999,151.968,NSW,hail
hail,24/01/2004 3:10,2004,-32.665,151.601,NSW,hail
